sample_id,true_label,pred_label,pred_prob,latency_ms,cpu_usage_percent,ram_usage_mb
390,1,1,0.6204449870909642,7.014999981038272,0.0,141.83984375
391,1,1,0.5703101804342035,4.382199957035482,0.0,141.83984375
392,0,0,0.46420075601897776,3.831199952401221,0.0,141.83984375
393,1,1,0.5572195780682484,5.044699995778501,0.0,141.83984375
394,0,0,0.36763848612831057,3.801400074735284,0.0,141.83984375
395,0,1,0.5935815990295406,5.508200032636523,0.0,141.83984375
396,1,1,0.5273463558298728,6.29529997240752,0.0,141.83984375
397,0,0,0.47196611464979804,7.134599960409105,0.0,141.83984375
398,1,1,0.6030394400835843,7.189299911260605,0.0,141.83984375
399,1,1,0.6183327342184649,4.5918000396341085,0.0,141.83984375
400,0,1,0.5387647245271449,4.071800038218498,0.0,141.83984375
401,0,0,0.39281548759255913,3.8287999341264367,0.0,141.83984375
402,1,1,0.612376146522459,5.179700092412531,0.0,141.83984375
403,1,0,0.4921208847078091,4.953399999067187,0.0,141.83984375
404,1,0,0.49547613415679825,6.131500005722046,0.0,141.83984375
405,0,0,0.48517105385964354,6.456300034187734,104.2,141.83984375
406,1,1,0.5901766319692149,4.371099988929927,0.0,141.83984375
407,1,1,0.6510805959023704,5.114799947477877,0.0,141.83984375
408,1,1,0.5957832403736678,5.333899985998869,97.7,141.83984375
409,0,0,0.4657129622904666,3.9668999379500747,0.0,141.83984375
410,1,1,0.6498569672074856,4.147899919189513,0.0,141.83984375
411,1,1,0.7453402695887357,3.8075000047683716,0.0,141.83984375
